 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Andhra Pradesh,Narasaraopet,PAKKALA SURIBABU,MALE,60,GENERAL,INC,Hand,10977,56,11033,0.660504038,0.765791278,1670391
Andhra Pradesh,Narasaraopet,RAYAPATI SAMBASIVARAO,MALE,75,GENERAL,TDP,Bicycle,589344,2211,591555,35.41416351,41.0593365,1670391
Andhra Pradesh,Narasaraopet,LAVU SRI KRISHNA DEVARAYALU,MALE,35,GENERAL,YSRCP,Ceiling Fan,740509,5048,745557,44.63368158,51.74848619,1670391
Andhra Pradesh,Narasaraopet,ALLU VENKATAREDDY,MALE,49,GENERAL,PPOI,FLUTE,2890,4,2894,0.173252849,0.200870113,1670391
Andhra Pradesh,Narasaraopet,KANAKAM SRINIVASARAO,MALE,40,GENERAL,NNKP,Plastering Trowel,883,4,887,0.05310134,0.061565926,1670391
Andhra Pradesh,Narasaraopet,NAYUB KAMAL SHAIK,MALE,52,GENERAL,JnP,Glass Tumbler,50713,295,51008,3.0536563,3.540422507,1670391
Andhra Pradesh,Narasaraopet,SURABHI DEVASAHAYAM,MALE,46,SC,IUML,Ladder,418,0,418,0.025024081,0.029013029,1670391
Andhra Pradesh,Narasaraopet,KANTE SAYANNA,MALE,40,GENERAL,IND,Apple,364,1,365,0.021851171,0.025334344,1670391
Andhra Pradesh,Narasaraopet,GADDALA VENU,MALE,28,SC,IND,Laptop,619,3,622,0.037236791,0.043172498,1670391
Andhra Pradesh,Narasaraopet,DURGAMPUDI RAMIREDDY,MALE,66,GENERAL,IND,Helicopter,2684,1,2685,0.160740809,0.186363599,1670391
Andhra Pradesh,Narasaraopet,PARIMI NARASIMHA RAO,MALE,32,GENERAL,IND,Bat,998,2,1000,0.059866223,0.069409161,1670391
Andhra Pradesh,Narasaraopet,REDDYBOINA PRASANNA KUMAR,MALE,50,SC,IND,Air Conditioner,1382,1,1383,0.082794986,0.09599287,1670391
Andhra Pradesh,Narasaraopet,NOTA,,,,NOTA,,12489,38,12527,0.749944175,0.869488566,1670391
Andhra Pradesh,Bapatla ,CHALLAGALI KISHORE KUMAR,MALE,43,SC,BJP,Lotus,9842,509,10351,0.704786845,0.815040654,1468671
Andhra Pradesh,Bapatla ,K. DEVANAND,MALE,64,SC,BSP,Elephant,42262,318,42580,2.899219771,3.352761185,1468671
Andhra Pradesh,Bapatla ,NANDIGAM SURESH,MALE,42,SC,YSRCP,Ceiling Fan,592250,6007,598257,40.73458249,47.10692458,1468671
Andhra Pradesh,Bapatla ,MALYADRI SRIRAM,MALE,65,SC,TDP,Bicycle,577403,4789,582192,39.64073642,45.84196196,1468671
Andhra Pradesh,Bapatla ,J.D. SEELAM,MALE,65,SC,INC,Hand,12941,214,13155,0.895707752,1.035828403,1468671
Andhra Pradesh,Bapatla ,KUMAR KATTEPOGU,MALE,53,SC,PPOI,FLUTE,877,8,885,0.06025856,0.069685149,1468671
Andhra Pradesh,Bapatla ,GADDE HARI BABU,MALE,40,SC,NPT,Bat,521,9,530,0.036087047,0.041732349,1468671
Andhra Pradesh,Bapatla ,CHINA NAGESWARA RAO SADHU,MALE,35,SC,MPP,Telephone,463,3,466,0.031729366,0.036692971,1468671
Andhra Pradesh,Bapatla ,THUMATI RAVI,MALE,46,SC,AlPP,Cot,368,2,370,0.025192844,0.029133904,1468671
Andhra Pradesh,Bapatla ,NUTHAKKI RAMA RAO,MALE,71,SC,AINPP,Boat with Man and Sail,600,6,606,0.041261794,0.047716611,1468671
Andhra Pradesh,Bapatla ,GELLA NAGAMALLI,FEMALE,34,SC,IND,Basket containing Fruits,651,4,655,0.044598143,0.051574884,1468671
Andhra Pradesh,Bapatla ,GOLLA BABURAO,MALE,46,SC,IND,Stumps,1271,5,1276,0.086881269,0.100472599,1468671
Andhra Pradesh,Bapatla ,BUSSA NAGARAJU,MALE,29,SC,IND,CCTV Camera,1943,8,1951,0.132841188,0.153622289,1468671
Andhra Pradesh,Bapatla ,NOTA,,,,NOTA,,13178,40,13218,0.899997345,1.040789041,1468671
Andhra Pradesh,Ongole ,THOGANTI SREENIVASULU,MALE,44,GENERAL,BJP,Lotus,7587,642,8229,0.528696685,0.612275419,1556469
Andhra Pradesh,Ongole ,MAGUNTA SREENIVASULU REDDY,MALE,65,GENERAL,YSRCP,Ceiling Fan,729344,9858,739202,47.49224045,55.00002604,1556469
Andhra Pradesh,Ongole ,SIDDA RAGHAVA RAO,MALE,61,GENERAL,TDP,Bicycle,516287,8064,524351,33.68849621,39.01412422,1556469
Andhra Pradesh,Ongole ,DR SIRIVELLA PRASAD,MALE,51,GENERAL,INC,Hand,8001,138,8139,0.522914366,0.605579005,1556469
Andhra Pradesh,Ongole ,KONDA PRAVEEN KUMAR,MALE,45,ST,NPT,Bat,805,6,811,0.052105117,0.060342127,1556469
Andhra Pradesh,Ongole ,BELLAMKONDA SAIBABU,MALE,49,GENERAL,JnP,Glass Tumbler,29054,325,29379,1.887541609,2.185932621,1556469
Andhra Pradesh,Ongole ,MARAM SRINIVASA REDDY,MALE,27,GENERAL,PRSHP,Helicopter,3253,5,3258,0.209319941,0.242410173,1556469
Andhra Pradesh,Ongole ,VENKATESAN BABURAO,MALE,34,GENERAL,IPBP,Trumpet,1068,5,1073,0.06893809,0.079836131,1556469
Andhra Pradesh,Ongole ,KAVURI VENU BABU NAIDU,MALE,41,GENERAL,IND,Ganna Kisan,564,1,565,0.036300113,0.042038597,1556469
Andhra Pradesh,Ongole ,BILLA CHENNAIAH,MALE,49,SC,IND,BOX,671,2,673,0.043238895,0.050074293,1556469
Andhra Pradesh,Ongole ,MADHU YATTAPU,MALE,33,GENERAL,IND,Batsman,1160,0,1160,0.074527665,0.086309331,1556469
Andhra Pradesh,Ongole ,MOHAN AYYAPPA,MALE,29,GENERAL,IND,Air Conditioner,1451,0,1451,0.093223829,0.107961069,1556469
Andhra Pradesh,Ongole ,VENKATESH VEPURI,MALE,32,GENERAL,IND,Skipping Rope,3208,4,3212,0.206364534,0.238987562,1556469
Andhra Pradesh,Ongole ,NOTA,,,,NOTA,,20843,22,20865,1.340534248,1.552451892,1556469
Andhra Pradesh,Nandyal,ADINARAYANA INTY,MALE,67,GENERAL,BJP,Lotus,8794,272,9066,0.565486957,0.697499971,1603220
Andhra Pradesh,Nandyal,JANGITE LAKSHMI NARASIMHA YADAV,MALE,33,GENERAL,INC,Hand,14313,107,14420,0.899439877,1.109414249,1603220
Andhra Pradesh,Nandyal,POCHA . BRAHMANANDA REDDY,MALE,60,GENERAL,YSRCP,Ceiling Fan,715024,5864,720888,44.96500792,55.46209565,1603220
Andhra Pradesh,Nandyal,MANDRA SIVANANDA REDDY,MALE,57,GENERAL,TDP,Bicycle,466869,3900,470769,29.36396752,36.21899006,1603220
Andhra Pradesh,Nandyal,D. P. JAMAL BASHA.,MALE,48,GENERAL,AYSRCP,Football Player,3981,108,4089,0.255049213,0.31459049,1603220
Andhra Pradesh,Nandyal,PULA. NAGAMADDILETY,MALE,40,SC,ANC,Gramophone,931,6,937,0.05844488,0.072088845,1603220
Andhra Pradesh,Nandyal,D. MAHAMMAD RAFI .,MALE,29,GENERAL,BCUF,Television,645,4,649,0.040481032,0.049931335,1603220
Andhra Pradesh,Nandyal,RUDDIREDDY RADHAKRISHNA,MALE,38,GENERAL,AIFB,Lion,667,6,673,0.041978019,0.051777794,1603220
Andhra Pradesh,Nandyal,S.P.Y. REDDY,MALE,69,GENERAL,JnP,Glass Tumbler,38568,303,38871,2.424558077,2.990571518,1603220
Andhra Pradesh,Nandyal,S. A. INDUMATHI,FEMALE,42,SC,IND,Phone Charger,842,5,847,0.052831177,0.065164623,1603220
Andhra Pradesh,Nandyal,ELLURI. BHUPAL.,MALE,39,SC,IND,Camera,667,1,668,0.041666147,0.051393115,1603220
Andhra Pradesh,Nandyal,K.P. KAMBAGIRISWAMY.,MALE,40,GENERAL,IND,Apple,765,2,767,0.04784122,0.059009759,1603220
Andhra Pradesh,Nandyal,JESTADI SUDHAKAR,MALE,38,SC,IND,Tractor Chalata Kisan,4542,0,4542,0.283304849,0.349442408,1603220
Andhra Pradesh,Nandyal,I.V. PAKKIR REDDY,MALE,70,GENERAL,IND,Dish Antenna,3103,0,3103,0.193547985,0.23873179,1603220
Andhra Pradesh,Nandyal,POLURU GURUVAIAH,MALE,39,GENERAL,IND,Electric Pole,6099,0,6099,0.380421901,0.46923145,1603220
Andhra Pradesh,Nandyal,BHUMA KISHOR REDDY,MALE,35,GENERAL,IND,Battery Torch,4848,4,4852,0.302640935,0.373292506,1603220
Andhra Pradesh,Nandyal,B.C. RAMANATHA REDDY,MALE,54,GENERAL,IND,Fountain,2543,0,2543,0.158618281,0.195647742,1603220
Andhra Pradesh,Nandyal,Dr. LAKSHMI KANTHA REDDY CHITLA,MALE,34,GENERAL,IND,Black Board,1428,1,1429,0.08913312,0.10994126,1603220
Andhra Pradesh,Nandyal,VANGALA PARAMESWARA REDDY.,MALE,40,GENERAL,IND,SHIP,2380,2,2382,0.148575991,0.183261078,1603220
Andhra Pradesh,Nandyal,C. SURENDRA NATH REDDY,MALE,54,GENERAL,IND,Pineapple,1708,0,1708,0.106535597,0.131406348,1603220
Andhra Pradesh,Nandyal,NOTA,,,,NOTA,,9759,32,9791,0.610708449,0.753278427,1603220
Andhra Pradesh,Kurnool,AHMED ALI KHAN,MALE,42,GENERAL,INC,Hand,36411,89,36500,2.32039359,3.065495787,1573009
Andhra Pradesh,Kurnool,KOTLA JAYA SURYA PRAKASH REDDY,MALE,67,GENERAL,TDP,Bicycle,453071,3324,456395,29.01413787,38.33087534,1573009
Andhra Pradesh,Kurnool,Dr. PARTHASARATHI VALMIKI,MALE,48,GENERAL,BJP,Lotus,24177,241,24418,1.552311525,2.050774689,1573009
Andhra Pradesh,Kurnool,K. PRABHAKARA REDDY,MALE,58,GENERAL,CPIM,"Hammer, Sickle and Star",18964,101,19065,1.212008323,1.601196635,1573009
Andhra Pradesh,Kurnool,AYUSHMAN DOCTOR SANJEEV KUMAR,MALE,52,GENERAL,YSRCP,Ceiling Fan,603098,2364,605462,38.49068886,50.85044412,1573009
Andhra Pradesh,Kurnool,ABDUL WARIS,MALE,58,GENERAL,SDPI,Sewing Machine,7289,4,7293,0.463633711,0.612511254,1573009
Andhra Pradesh,Kurnool,KASULA RAJASEKHAR,MALE,46,GENERAL,PPOI,FLUTE,1228,3,1231,0.078257658,0.103386995,1573009
Andhra Pradesh,Kurnool,DANDU SESHU YADAV,MALE,39,GENERAL,SP,Helicopter,3280,2,3282,0.208644706,0.275642662,1573009
Andhra Pradesh,Kurnool,M. NAGANNA,MALE,66,SC,SUCI(C),Battery Torch,1283,2,1285,0.081690569,0.107922249,1573009
Andhra Pradesh,Kurnool,S.MD. SHAFATH,MALE,30,GENERAL,RRS,Gas Cylinder,1228,1,1229,0.078130513,0.103219023,1573009
Andhra Pradesh,Kurnool,G Sanjeeva Kumar,MALE,38,SC,SMFB,Crane,2105,2,2107,0.133947104,0.176958894,1573009
Andhra Pradesh,Kurnool,H. THOMAS,MALE,47,GENERAL,IND,COCONUT FARM,1499,7,1506,0.095740075,0.126483196,1573009
Andhra Pradesh,Kurnool,DEVARAPOGU MADDILETY,MALE,45,SC,IND,Man Blowing Turha,1701,1,1702,0.108200271,0.142944488,1573009
Andhra Pradesh,Kurnool,BALIJA. SHIVA KUMAR,MALE,40,GENERAL,IND,Swing,2751,0,2751,0.174887747,0.231045998,1573009
Andhra Pradesh,Kurnool,T. BEECHUPALLY,MALE,26,GENERAL,IND,Tractor Chalata Kisan,9807,0,9807,0.623454793,0.823652526,1573009
Andhra Pradesh,Kurnool,SRIHARI. P. V.,MALE,51,GENERAL,IND,COMPUTER,6574,3,6577,0.418115853,0.552377145,1573009
Andhra Pradesh,Kurnool,NOTA,,,,NOTA,,7691,26,7717,0.49058842,0.648121397,1573009
Andhra Pradesh,Anantapur,D.JAGADEESH,MALE,58,GENERAL,CPI,Ears of Corn And Sickle,20192,102,20294,1.219474089,1.505362306,1664160
Andhra Pradesh,Anantapur,TALARI RANGAIAH,MALE,48,GENERAL,YSRCP,Ceiling Fan,690901,4307,695208,41.77531007,51.5689326,1664160
Andhra Pradesh,Anantapur,J.C. PAVAN REDDY,MALE,45,GENERAL,TDP,Bicycle,550597,3183,553780,33.27684838,41.07812841,1664160
Andhra Pradesh,Anantapur,K.RAJIV REDDY,MALE,29,GENERAL,INC,Hand,29994,85,30079,1.807458417,2.231191131,1664160
Andhra Pradesh,Anantapur,HAMSA DEVINENI,FEMALE,33,GENERAL,BJP,Lotus,7440,164,7604,0.456927219,0.564047254,1664160
Andhra Pradesh,Anantapur,GADIDAMA RANGANAYAKULU,MALE,43,SC,VJNP,Ring,728,0,728,0.043745794,0.054001368,1664160
Andhra Pradesh,Anantapur,P.RADHA KRISHNA,MALE,40,GENERAL,RD,Latch,1219,1,1220,0.073310259,0.090496798,1664160
Andhra Pradesh,Anantapur,G. LALITHA,FEMALE,56,GENERAL,SUCI(C),Battery Torch,890,9,899,0.054021248,0.066685755,1664160
Andhra Pradesh,Anantapur,M.VENKATESULU,MALE,48,GENERAL,PPOI,FLUTE,1043,5,1048,0.062974714,0.077738233,1664160
Andhra Pradesh,Anantapur,S.V.P. YADAV,MALE,51,GENERAL,IND,Tractor Chalata Kisan,4398,0,4398,0.264277473,0.326233538,1664160
Andhra Pradesh,Anantapur,P. RANGAIAH,MALE,48,GENERAL,IND,Electric Pole,3580,8,3588,0.215604269,0.266149599,1664160
Andhra Pradesh,Anantapur,L. RANGAIAH,MALE,70,GENERAL,IND,Dish Antenna,1688,3,1691,0.101612826,0.125434496,1664160
Andhra Pradesh,Anantapur,VADDE KASINATH,MALE,28,GENERAL,IND,Gas Stove,2063,3,2066,0.124146717,0.153251135,1664160
Andhra Pradesh,Anantapur,SOMANATH DESHMUKH,MALE,50,GENERAL,IND,DIAMOND,3236,1,3237,0.194512547,0.240113225,1664160
Andhra Pradesh,Anantapur,NOTA,,,,NOTA,,16406,60,16466,0.98944813,1.221410059,1664160
Andhra Pradesh,Hindupur,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),MALE,41,GENERAL,INC,Hand,26973,183,27156,1.720674837,2.026526331,1578218
Andhra Pradesh,Hindupur,KURUVA GORANTLA MADHAV,MALE,50,GENERAL,YSRCP,Ceiling Fan,699739,6863,706602,44.77214174,52.73043006,1578218
Andhra Pradesh,Hindupur,KRISTAPPA . NIMMALA,MALE,63,GENERAL,TDP,Bicycle,561602,4252,565854,35.85398215,42.2270596,1578218
Andhra Pradesh,Hindupur,MITTA PARTHASARATHI,MALE,60,GENERAL,BJP,Lotus,13530,275,13805,0.874720729,1.030203123,1578218
Andhra Pradesh,Hindupur,Ram Mohan Singamneni,MALE,33,GENERAL,PPOI,FLUTE,1305,8,1313,0.083195097,0.0979831,1578218
Andhra Pradesh,Hindupur,S.R.Anjaneyulu,MALE,35,GENERAL,IND,Pan,1215,12,1227,0.077745913,0.091565319,1578218
Andhra Pradesh,Hindupur,GOGULA PULAKUNTA JAYANTH,MALE,61,GENERAL,IND,Battery Torch,1578,4,1582,0.100239637,0.118057323,1578218
Andhra Pradesh,Hindupur,Mugi Surya Prakash,MALE,63,GENERAL,IND,Ring,1315,1,1316,0.083385185,0.098206976,1578218
Andhra Pradesh,Hindupur,Ramamohan D.G.,MALE,51,GENERAL,IND,Apple,2230,1,2231,0.141361966,0.166489183,1578218
Andhra Pradesh,Hindupur,NOTA,,,,NOTA,,17356,72,17428,1.104283439,1.300570809,1578218
Andhra Pradesh,Kadapa,Y.S.Avinash Reddy,MALE,34,GENERAL,YSRCP,Ceiling Fan,777967,5532,783499,49.89390765,63.41312795,1570330
Andhra Pradesh,Kadapa,Adi Narayana Reddy Chadipirala,MALE,61,GENERAL,TDP,Bicycle,400142,2631,402773,25.64894003,32.5987599,1570330
Andhra Pradesh,Kadapa,Gundlakunta Sreeramulu,MALE,42,GENERAL,INC,Hand,8280,61,8341,0.53116224,0.67508561,1570330
Andhra Pradesh,Kadapa,Gujjula Eswaraiah,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,6152,90,6242,0.397496068,0.50520134,1570330
Andhra Pradesh,Kadapa,Sri Rama Chandra Singareddy,MALE,50,GENERAL,BJP,Lotus,3917,168,4085,0.260136404,0.330622793,1570330
Andhra Pradesh,Kadapa,Ameen Peeran,MALE,48,GENERAL,ANC,Gramophone,571,2,573,0.036489146,0.04637622,1570330
Andhra Pradesh,Kadapa,Putha Lakshmi Reddy,MALE,32,GENERAL,RDHP,Air Conditioner,365,3,368,0.023434565,0.029784379,1570330
Andhra Pradesh,Kadapa,Pedakala Varalakshmi,FEMALE,43,GENERAL,PPOI,FLUTE,705,11,716,0.045595512,0.057950042,1570330
Andhra Pradesh,Kadapa,C S N Reddy,MALE,53,GENERAL,NRCP,Scissors,445,1,446,0.028401674,0.036097372,1570330
Andhra Pradesh,Kadapa,Anna Siva Chandra Reddy,MALE,39,GENERAL,AYSRCP,Football Player,1398,24,1422,0.090554215,0.115090725,1570330
Andhra Pradesh,Kadapa,Gona Purushottam Reddy,MALE,40,GENERAL,IND,Road Roller,1131,3,1134,0.072214121,0.091781211,1570330
Andhra Pradesh,Kadapa,Jakku Chenna Krishna Reddy,MALE,44,GENERAL,IND,Black Board,578,1,579,0.036871231,0.046861835,1570330
Andhra Pradesh,Kadapa,Nyamatulla Shaik,MALE,31,GENERAL,IND,Apple,755,4,759,0.04833379,0.061430281,1570330
Andhra Pradesh,Kadapa,P. S. S. Reddy,MALE,54,GENERAL,IND,CALCULATOR,865,0,865,0.055083963,0.070009478,1570330
Andhra Pradesh,Kadapa,R. Venu Gopal,MALE,39,GENERAL,IND,Ring,1748,0,1748,0.111314182,0.1414758,1570330
Andhra Pradesh,Kadapa,NOTA,,,,NOTA,,14629,63,14692,0.935599524,1.189108953,1570330
Andhra Pradesh,Nellore,Adala Prabhakara Reddy,MALE,70,GENERAL,YSRCP,Ceiling Fan,677014,6816,683830,40.87826427,53.04457705,1672845
Andhra Pradesh,Nellore,Chandra Rajagopal,MALE,67,GENERAL,CPIM,"Hammer, Sickle and Star",18571,259,18830,1.1256273,1.460639905,1672845
Andhra Pradesh,Nellore,Chevuru Devakumar Reddy,MALE,61,GENERAL,INC,Hand,9973,48,10021,0.599039361,0.777327269,1672845
Andhra Pradesh,Nellore,Beeda Masthan Rao,MALE,60,GENERAL,TDP,Bicycle,529571,5688,535259,31.99692739,41.5199498,1672845
Andhra Pradesh,Nellore,Sannapureddy Suresh Reddy,MALE,58,GENERAL,BJP,Lotus,12278,235,12513,0.748007138,0.970631287,1672845
Andhra Pradesh,Nellore,Chinni Venkateswarlu,MALE,67,GENERAL,PPOI,FLUTE,836,5,841,0.050273636,0.065236227,1672845
Andhra Pradesh,Nellore,Shaik Mahaboob Basha (Mabu),MALE,35,GENERAL,RPI(A),Sewing Machine,1317,2,1319,0.078847712,0.102314606,1672845
Andhra Pradesh,Nellore,Kankanala Penchala Naidu,MALE,50,GENERAL,IND,SHIP,667,1,668,0.039931972,0.051816647,1672845
Andhra Pradesh,Nellore,Narasapuram Prasad,MALE,50,GENERAL,IND,Chappals,2397,2,2399,0.143408385,0.186090023,1672845
Andhra Pradesh,Nellore,Butti Nagaraju,MALE,49,SC,IND,Television,1089,12,1101,0.06581602,0.085404383,1672845
Andhra Pradesh,Nellore,Meda Malla Reddy,MALE,68,GENERAL,IND,Apple,597,1,598,0.035747484,0.046386759,1672845
Andhra Pradesh,Nellore,Sukapalli Naveen,MALE,33,GENERAL,IND,BELT,1014,0,1014,0.060615299,0.078655808,1672845
Andhra Pradesh,Nellore,Dr. S. Suresh Babu,MALE,42,GENERAL,IND,Cauliflower,1482,0,1482,0.088591591,0.114958489,1672845
Andhra Pradesh,Nellore,NOTA,,,,NOTA,,17128,33,17161,1.025857148,1.331175858,1672845
Andhra Pradesh,Tirupati ,Chintamohan,MALE,64,SC,INC,Hand,23926,113,24039,1.456509213,1.826015422,1650453
Andhra Pradesh,Tirupati ,Doctor Daggumati Sreehari Rao,MALE,52,SC,BSP,Elephant,20847,124,20971,1.270620854,1.592968485,1650453
Andhra Pradesh,Tirupati ,Panabaka Lakshmi,FEMALE,60,SC,TDP,Bicycle,490605,3896,494501,29.96153177,37.562563,1650453
Andhra Pradesh,Tirupati ,Balli Durga Prasad Rao,MALE,63,SC,YSRCP,Ceiling Fan,717924,4953,722877,43.79870254,54.91012729,1650453
Andhra Pradesh,Tirupati ,Bommi Srihari Rao,MALE,44,SC,BJP,Lotus,16001,124,16125,0.977004495,1.224863708,1650453
Andhra Pradesh,Tirupati ,Karra Siva (Pyramid Siva),MALE,29,SC,PPOI,FLUTE,998,5,1003,0.060771194,0.076188422,1650453
Andhra Pradesh,Tirupati ,"Neeruguttu Nagesh, M.A., Philosophy",MALE,32,SC,JPD,Toffees,912,1,913,0.055318146,0.069351973,1650453
Andhra Pradesh,Tirupati ,Bokkam. Ramesh,MALE,43,SC,VCK,Stool,1194,1,1195,0.072404364,0.090772845,1650453
Andhra Pradesh,Tirupati ,Viruvuru Sudhakar,MALE,36,SC,VJNP,Ring,995,3,998,0.060468247,0.075808619,1650453
Andhra Pradesh,Tirupati ,M. Solomon,MALE,65,SC,ARPS,Mixee,1563,0,1563,0.094701273,0.118726324,1650453
Andhra Pradesh,Tirupati ,Kattamanchi Prabhakar,MALE,50,SC,IND,Gas Cylinder,1430,0,1430,0.086642879,0.108623572,1650453
Andhra Pradesh,Tirupati ,K.S. Munirathnam,MALE,65,SC,IND,Bat,2117,2,2119,0.128388994,0.160960384,1650453
Andhra Pradesh,Tirupati ,NOTA,,,,NOTA,,25750,31,25781,1.562055993,1.958338682,1650453
Andhra Pradesh,Rajampet,P.V.MIDHUN REDDY,MALE,42,GENERAL,YSRCP,Ceiling Fan,695277,6934,702211,45.39360983,57.26949024,1546938
Andhra Pradesh,Rajampet,M.SHAJAHAN BASHA (JAHA),MALE,48,GENERAL,INC,Hand,20959,191,21150,1.367217044,1.724908494,1546938
Andhra Pradesh,Rajampet,D A SATHYA PRABHA,FEMALE,68,GENERAL,TDP,Bicycle,429710,4217,433927,28.05070404,35.38933183,1546938
Andhra Pradesh,Rajampet,ASADI. VENKATADRI,MALE,60,SC,RKSP,Telephone,3449,11,3460,0.223667658,0.282183612,1546938
Andhra Pradesh,Rajampet,KARIMULLA KHAN PATTAN,MALE,40,GENERAL,NavaP,Stethoscope,1132,3,1135,0.073370749,0.092566011,1546938
Andhra Pradesh,Rajampet,KHADER VALI SHAIK,MALE,35,GENERAL,IUML,Ladder,1555,2,1557,0.100650446,0.126982625,1546938
Andhra Pradesh,Rajampet,SYED MUKARRAM,MALE,42,GENERAL,JnP,Glass Tumbler,33833,153,33986,2.19698527,2.77176076,1546938
Andhra Pradesh,Rajampet,NARESH KUMAR POOJALA,MALE,25,GENERAL,IND,Laptop,1761,7,1768,0.114290295,0.144190932,1546938
Andhra Pradesh,Rajampet,PASUPULETI VENKATARAMANA ROYAL,MALE,42,GENERAL,IND,Cup & Saucer,3809,12,3821,0.247004082,0.311625312,1546938
Andhra Pradesh,Rajampet,NOTA,,,,NOTA,,21289,50,21339,1.379434728,1.74032257,1546938
Andhra Pradesh,Chittoor ,CHEEMALA. RANGAPPA,MALE,60,SC,INC,Hand,24497,146,24643,1.573125805,1.867410307,1566499
Andhra Pradesh,Chittoor ,JAYARAM DUGGANI,MALE,70,SC,BJP,Lotus,10137,359,10496,0.670029154,0.795371447,1566499
Andhra Pradesh,Chittoor ,NARAMALLI SIVA PRASAD,MALE,67,SC,TDP,Bicycle,545374,4147,549521,35.07956277,41.6418934,1566499
Andhra Pradesh,Chittoor ,C. PUNYAMURTHY,MALE,45,SC,BSP,Elephant,19952,110,20062,1.280690253,1.520268862,1566499
Andhra Pradesh,Chittoor ,N. REDDEPPA,MALE,68,SC,YSRCP,Ceiling Fan,681325,5467,686792,43.84247931,52.04408795,1566499
Andhra Pradesh,Chittoor ,PALLIPATTU. ABHINAV VISHNU,MALE,27,SC,MPP,Telephone,3441,4,3445,0.219917153,0.261057035,1566499
Andhra Pradesh,Chittoor ,P. RAMACHANDRAN,MALE,42,SC,IND,Stool,1854,9,1863,0.118927621,0.141175401,1566499
Andhra Pradesh,Chittoor ,A. HEMANTH,MALE,28,SC,IND,Air Conditioner,2089,5,2094,0.13367388,0.158680241,1566499
Andhra Pradesh,Chittoor ,NOTA,,,,NOTA,,20503,53,20556,1.312225542,1.557703456,1566499
Arunachal Pradesh,ARUNACHAL WEST,KIREN RIJIJU,MALE,47,ST,BJP,Lotus,216494,9302,225796,48.68653981,62.02385956,463775
Arunachal Pradesh,ARUNACHAL WEST,NABAM TUKI,MALE,51,ST,INC,Hand,49362,1591,50953,10.98657754,13.99626971,463775
Arunachal Pradesh,ARUNACHAL WEST,SUBU KECHI,MALE,45,ST,PPA,Maize,4633,133,4766,1.027653496,1.309171618,463775
Arunachal Pradesh,ARUNACHAL WEST,JARJUM ETE,FEMALE,56,ST,JD(S),A lady farmer carrying paddy on her head,41510,2410,43920,9.470109428,12.0643763,463775
Arunachal Pradesh,ARUNACHAL WEST,JOMIN NYOKIR KARA,MALE,38,ST,AIFB,Lion,1879,42,1921,0.414209477,0.527679118,463775
Arunachal Pradesh,ARUNACHAL WEST,KHYODA APIK,MALE,42,ST,NPEP,Book,26530,589,27119,5.847447577,7.449312863,463775
Arunachal Pradesh,ARUNACHAL WEST,RUMAK JOMOH,MALE,32,ST,IND,Apple,1878,68,1946,0.419600022,0.534546364,463775
Arunachal Pradesh,ARUNACHAL WEST,NOTA,,,,NOTA,,1837,52,1889,0.407309579,0.518889045,463775
Arunachal Pradesh,ARUNACHAL EAST,Lowangcha Wanglat,MALE,69,ST,INC,Hand,80378,3557,83935,24.70216723,28.38336394,339788
Arunachal Pradesh,ARUNACHAL EAST,Mongol Yomso,MALE,47,ST,PPA,Maize,22160,777,22937,6.750385535,7.756349778,339788
Arunachal Pradesh,ARUNACHAL EAST,Tapir Gao,MALE,54,ST,BJP,Lotus,148567,5316,153883,45.28794425,52.03689989,339788
Arunachal Pradesh,ARUNACHAL EAST,Bandey Mili,MALE,38,ST,JD(S),A lady farmer carrying paddy on her head,15304,654,15958,4.696457791,5.396339092,339788
Arunachal Pradesh,ARUNACHAL EAST,C. C. Singpho,MALE,68,ST,IND,Helicopter,10955,538,11493,3.382403145,3.886459781,339788
Arunachal Pradesh,ARUNACHAL EAST,NOTA,,,,NOTA,,5490,85,5575,1.640728925,1.885235646,339788
Assam,Karimganj ,KRIPANATH MALLAH,MALE,46,SC,BJP,Lotus,471946,1100,473046,35.29738325,44.57819744,1340173
Assam,Karimganj ,CHANDAN DAS,MALE,27,SC,AITC,Flowers and Grass,4848,22,4870,0.363385921,0.458931735,1340173
Assam,Karimganj ,RADHESHYAM BISWAS,MALE,66,SC,AIUDF,Lock and Key,434519,138,434657,32.43290232,40.9605526,1340173
Assam,Karimganj ,SWARUP DAS,MALE,37,SC,INC,Hand,120293,159,120452,8.987794859,11.35097441,1340173
Assam,Karimganj ,AJOY KUMAR SARKAR,MALE,64,SC,AIFB,Lion,1537,1,1538,0.114761303,0.144935731,1340173
Assam,Karimganj ,NIKHIL RANJAN DAS,MALE,50,SC,HND,Water Tank,2518,1,2519,0.187960808,0.237381733,1340173
Assam,Karimganj ,PROBASH CHANDRA SARKAR,MALE,47,SC,SUCI(C),Battery Torch,1165,1,1166,0.087003693,0.109879754,1340173
