entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-bihar-1,bihar,2005,DHANAHA,120846,63287,52.37,RAJESH SINGH,parties.IN.RJD,RJD,19389,30.64,RAMADHAR YADAV,parties.IN.SP,SP,13287,6102,9.65,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-143,bihar,2005,KADWA,199514,110253,55.26,ABDUL ZALIL,parties.IN.NCP,NCP,35289,32.01,BHOLA ROY (SONAILI),parties.IN.BJP,BJP,14523,20766,18.84,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-144,bihar,2005,BARSOI,215430,121985,56.62,MAHBUB ALAM,parties.IN.CPIMLL,CPI(ML)(L),45451,37.26,DULAL CHANDRA GOSWAMI,parties.IN.BJP,BJP,24611,20840,17.08,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-145,bihar,2005,PRANPUR,180337,108099,59.94,MAHENDRA NARAYAN YADAV,parties.IN.RJD,RJD,24993,23.12,RAJ KUMAR MANDAL,parties.IN.NCP,NCP,13577,11416,10.56,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-146,bihar,2005,MANIHARI,157511,86387,54.85,MUBARAQUE HUSSAIN,parties.IN.INC,INC,21149,24.48,SAGIR AHMAD,parties.IN.NCP,NCP,15729,5420,6.27,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-147,bihar,2005,PIRPAINTI,224972,120404,53.52,SHOBHA KANT MANDAL,parties.IN.RJD,RJD,28085,23.33,AMBIKA PRASAD,parties.IN.CPI,CPI,25357,2728,2.27,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-148,bihar,2005,COLGONG,245125,133609,54.51,SADANAND SINGH,parties.IN.INC,INC,51152,38.28,RAJ KUMAR SINGH,parties.IN.JDU,JD(U),21591,29561,22.12,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-149,bihar,2005,NATHNAGAR,247276,119467,48.31,SUDHA SRIVASTAVA,parties.IN.JDU,JD(U),37784,31.63,PRAWEJ KHAN,parties.IN.RJD,RJD,34472,3312,2.78,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-150,bihar,2005,BHAGALPUR,262277,116714,44.5,ASHWANI KUMAR CHUBEY,parties.IN.BJP,BJP,53765,46.07,AJEET SHARMA,parties.IN.INC,INC,33555,20210,17.32,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-151,bihar,2005,GOPALPUR,211342,113568,53.74,AMIT RANA,parties.IN.RJD,RJD,54338,47.85,NARENDRA KU. NIRAJ,parties.IN.JDU,JD(U),41206,13132,11.57,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-152,bihar,2005,BIHPUR,180850,103431,57.19,SHALAISH KUMAR ALIAS BULO MANDAL,parties.IN.RJD,RJD,49115,47.49,ASHOK KUMAR SHARMA,parties.IN.BJP,BJP,23905,25210,24.38,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-153,bihar,2005,SULTANGANJ,249110,115841,46.5,SUDHANSHU SHEKHAR BHASKAR,parties.IN.JDU,JD(U),50827,43.88,GANESH PASWAN,parties.IN.RJD,RJD,44507,6320,5.46,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-154,bihar,2005,AMARPUR,217598,109332,50.24,SURENDRA PRASAD SINGH,parties.IN.RJD,RJD,31428,28.75,VEDA NAND SINGH,parties.IN.JDU,JD(U),25109,6319,5.78,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-155,bihar,2005,DHURAIYA,211592,113422,53.6,BHUDEO CHOUDHARY,parties.IN.JDU,JD(U),47625,41.99,NARESH DAS,parties.IN.CPI,CPI,37834,9791,8.63,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-156,bihar,2005,BANKA,200897,104720,52.13,JAWED IQBAL ANSARI,parties.IN.RJD,RJD,30886,29.49,RAM NARAYAN MANDAL,parties.IN.BJP,BJP,28982,1904,1.81,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-157,bihar,2005,BELHAR,184840,91557,49.53,RAMDEO YADAV,parties.IN.RJD,RJD,25405,27.75,JANARDAN MANJHI,parties.IN.JDU,JD(U),14900,10505,11.48,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-158,bihar,2005,KATORIA,212654,112772,53.03,RAJKISHORE PRASAD ALIAS PAPPU YADAV,parties.IN.LJP,LJP,27356,24.26,JANARDAN YADAV,parties.IN.RJD,RJD,26567,789,0.7,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-159,bihar,2005,CHAKAI,213172,104693,49.11,ABHAY SINGH,parties.IN.LJP,LJP,27948,26.7,PHALGUNI PRASAD YADAV,parties.IN.BJP,BJP,23329,4619,4.42,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-160,bihar,2005,JHAJHA,188420,93221,49.48,DAMODAR RAWAT,parties.IN.JDU,JD(U),26184,28.09,RASHID AHMAD,parties.IN.RJD,RJD,21254,4930,5.29,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-161,bihar,2005,TARAPUR,185186,92790,50.11,SHAKUNI CHOUDHARY,parties.IN.RJD,RJD,34643,37.33,RAJEEV KUMAR SINGH,parties.IN.JDU,JD(U),28829,5814,6.26,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-162,bihar,2005,KHARAGPUR,221971,105151,47.37,SHANTI DEVI,parties.IN.RJD,RJD,58052,55.21,ANANTA KUMAR SATYARTHI,parties.IN.JDU,JD(U),20991,37061,35.25,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-163,bihar,2005,PARBATTA,205136,107451,52.38,RAMANAND PRASAD SINGH,parties.IN.JDU,JD(U),47932,44.61,RAKESH KUMAR,parties.IN.RJD,RJD,46014,1918,1.79,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-164,bihar,2005,CHAUTHAM,204018,103866,50.91,SUNITA SHARMA,parties.IN.LJP,LJP,28691,27.62,PANNALAL SINGH 'PATEL',parties.IN.JDU,JD(U),24024,4667,4.49,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-165,bihar,2005,KHAGARIA,211335,105037,49.7,POONAM DEVI (YADAV),parties.IN.LJP,LJP,40317,38.38,CHANDRAMUKHI DEVI,parties.IN.BJP,BJP,31296,9021,8.58,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-166,bihar,2005,ALAULI,191426,95578,49.93,PASHUPATI KUMAR PARAS,parties.IN.LJP,LJP,39951,41.8,MIRA DEVI,parties.IN.RJD,RJD,30240,9711,10.16,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-167,bihar,2005,MONGHYR,225155,109509,48.64,DR. MONAZIR HASSAN,parties.IN.JDU,JD(U),63222,57.73,RINKI DEVI,parties.IN.IND,IND,23680,39542,36.11,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-168,bihar,2005,JAMALPUR,209145,92681,44.31,SHAILESH KUMAR,parties.IN.JDU,JD(U),45536,49.13,UPENDRA PD. VERMA,parties.IN.RJD,RJD,23986,21550,23.25,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-169,bihar,2005,SURAJGARHA,231469,91079,39.35,PRAHLAD YADAV,parties.IN.RJD,RJD,33856,37.17,PREM RANJAN PATEL,parties.IN.BJP,BJP,28617,5239,5.75,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-170,bihar,2005,JAMUI,242872,129135,53.17,VIJAY PRAKASH,parties.IN.RJD,RJD,63611,49.26,ARJUN MANDAL,parties.IN.LJP,LJP,41538,22073,17.09,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-171,bihar,2005,SIKANDRA,227487,116049,51.01,RAMESHWAR PASWAN,parties.IN.LJP,LJP,64122,55.25,PRAYAG CHOUDHARY,parties.IN.RJD,RJD,32933,31189,26.87,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-172,bihar,2005,LAKHISARAI,248298,90484,36.44,VIJAY KUMAR SINHA,parties.IN.BJP,BJP,27554,30.45,FULENA SINGH,parties.IN.RJD,RJD,26106,1448,1.6,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-173,bihar,2005,SHEIKHPURA,221152,85639,38.72,SUNILA DEVI,parties.IN.INC,INC,32198,37.6,RINKU DEVI,parties.IN.JDU,JD(U),15785,16413,19.17,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-174,bihar,2005,BARBIGHA,195552,74123,37.9,ASHOK CHAUDHARY,parties.IN.INC,INC,40319,54.39,MITHALESH KUMAR,parties.IN.JDU,JD(U),27348,12971,17.49,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-175,bihar,2005,ASTHAWAN,196594,77412,39.38,JITENDRA KUMAR,parties.IN.JDU,JD(U),31387,40.55,DR. KUMAR PUSHPANJAY,parties.IN.RJD,RJD,28176,3211,4.15,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-176,bihar,2005,BIHAR,272463,127735,46.88,DR. SUNIL KUMAR,parties.IN.JDU,JD(U),74752,58.52,SYED NAUSHADAN NABI,parties.IN.RJD,RJD,42939,31813,24.9,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-177,bihar,2005,RAJGIR,193051,70475,36.51,SATYADEO NARAIN ARYA,parties.IN.BJP,BJP,29324,41.61,ARJUN PASWAN ALIAS AJAY PASWAN,parties.IN.CPI,CPI,19614,9710,13.78,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-178,bihar,2005,NALANDA,189081,84629,44.76,SHARWAN KUMAR (VILL- BEN),parties.IN.JDU,JD(U),33115,39.13,RAM NARESH SINGH,parties.IN.AIFB_S,AIFB(S),27045,6070,7.17,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-179,bihar,2005,ISLAMPUR,218651,96339,44.06,RAMSWAROOP PRASAD,parties.IN.JDU,JD(U),40749,42.3,RAKESH KUMAR ROSHAN,parties.IN.CPI,CPI,20689,20060,20.82,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-180,bihar,2005,HILSA,208624,89991,43.14,RAMCHARITRA PRASAD SINGH,parties.IN.JDU,JD(U),34698,38.56,RAJESH KUMAR SINGH ALIAS RAJU YADAV,parties.IN.RJD,RJD,28526,6172,6.86,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-181,bihar,2005,CHANDI,165152,69523,42.1,HARINARAYAN SINGH,parties.IN.JDU,JD(U),32767,47.13,ANIL SINGH,parties.IN.RJD,RJD,19244,13523,19.45,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-182,bihar,2005,HARNAUT,188436,78514,41.67,SUNIL KUMAR,parties.IN.JDU,JD(U),45909,58.47,SUDHIR KUMAR,parties.IN.LJP,LJP,10962,34947,44.51,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-183,bihar,2005,MOKAMEH,206377,96841,46.92,ANANT KUMAR SINGH,parties.IN.JDU,JD(U),35783,36.95,NALINI RANJAN SHARMA,parties.IN.LJP,LJP,33914,1869,1.93,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-184,bihar,2005,BARH,220302,92492,41.98,LOVELY ANAND,parties.IN.JDU,JD(U),26014,28.13,YOGENDRA PRASAD YADAV,parties.IN.IND,IND,18602,7412,8.02,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-185,bihar,2005,BAKHTIARPUR,216548,89099,41.15,ANIRUDH KUMAR,parties.IN.RJD,RJD,33828,37.97,BINOD YADAV,parties.IN.BJP,BJP,28684,5144,5.78,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-186,bihar,2005,FATWA,210824,91102,43.21,SARYUG PASWAN,parties.IN.JDU,JD(U),38373,42.12,DWARIKA PASWAN,parties.IN.RJD,RJD,28221,10152,11.14,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-187,bihar,2005,MASAURHI,230836,109669,47.51,PUNAM DEVI,parties.IN.JDU,JD(U),36219,33.03,RAJ KISHORE PRASAD,parties.IN.IND,IND,21232,14987,13.67,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-188,bihar,2005,PATNA WEST,512503,174998,34.15,NAVIN KISHORE PD. SINHA,parties.IN.BJP,BJP,103462,59.12,RAM ISHWAR PRASAD ALIAS SADHU GOPE,parties.IN.RJD,RJD,30953,72509,41.43,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-189,bihar,2005,PATNA CENTRAL,361043,138662,38.41,ARUN KUMAR SINHA,parties.IN.BJP,BJP,77536,55.92,RAM JATAN SINHA,parties.IN.INC,INC,26219,51317,37.01,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-190,bihar,2005,PATNA EAST,270951,121121,44.7,NAND KISHOR YADAV,parties.IN.BJP,BJP,62746,51.8,ANIL KUMAR YADAV,parties.IN.RJD,RJD,29993,32753,27.04,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-191,bihar,2005,DINAPUR,247905,99363,40.08,ASHA DEVI,parties.IN.BJP,BJP,40354,40.61,DR. RAMANAND YADAV,parties.IN.RJD,RJD,32690,7664,7.71,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-192,bihar,2005,MANER,215323,101008,46.91,SRIKANT NIRALA,parties.IN.RJD,RJD,37911,37.53,SACCHIDANAND RAI,parties.IN.JDU,JD(U),29517,8394,8.31,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-193,bihar,2005,PHULWARI,289619,131459,45.39,SHYAM RAJAK,parties.IN.RJD,RJD,56009,42.61,UDAY KUMAR,parties.IN.JDU,JD(U),39143,16866,12.83,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-194,bihar,2005,BIKRAM,208286,109976,52.8,ANIL KUMAR,parties.IN.LJP,LJP,46150,41.96,CHANDRAMA SINGH YADAV,parties.IN.RJD,RJD,35859,10291,9.35,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-195,bihar,2005,PALIGANJ,225472,102616,45.51,NAND KUMAR NANDA,parties.IN.CPIMLL,CPI(ML)(L),22389,21.82,DINANATH SINGH YADAV,parties.IN.RJD,RJD,19115,3274,3.19,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-196,bihar,2005,SANDESH,207761,103375,49.76,RAMESHWAR PRASAD,parties.IN.CPIMLL,CPI(ML)(L),33834,32.73,VIJENDRA KUMAR YADAV,parties.IN.RJD,RJD,31071,2763,2.67,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-197,bihar,2005,BARHARA,222992,104660,46.93,ASHA DEVI,parties.IN.JDU,JD(U),34010,32.5,RAGHVENDRA PRATAP SINGH,parties.IN.RJD,RJD,29919,4091,3.91,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-198,bihar,2005,ARRAH,249988,113891,45.56,AMRENDRA PRATAP SINGH,parties.IN.BJP,BJP,42761,37.55,D. NAWAJ ALAM,parties.IN.RJD,RJD,28514,14247,12.51,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-199,bihar,2005,SHAHPUR,225867,104684,46.35,SHIVANAND TIWARI,parties.IN.RJD,RJD,36085,34.47,DHARMPAL SINGH,parties.IN.LJP,LJP,26103,9982,9.53,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-200,bihar,2005,BRAHMPUR,219505,101442,46.21,AJIT CHOUDHARY,parties.IN.RJD,RJD,33632,33.15,NARVADESHWAR TIWARI,parties.IN.BJP,BJP,29455,4177,4.11,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-201,bihar,2005,BUXAR,207775,100459,48.35,PROF. SUKHDA PANDEY,parties.IN.BJP,BJP,33245,33.09,HRIDAYA NARAYAN SINGH,parties.IN.IND,IND,21520,11725,11.67,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-202,bihar,2005,RAJPUR,175887,86995,49.46,SHYAM PYARI DEVI,parties.IN.JDU,JD(U),21843,25.11,SANTOSH KUMAR NIRALA,parties.IN.BSP,BSP,20288,1555,1.79,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-203,bihar,2005,DUMRAON,204959,108449,52.91,DADAN SINGH,parties.IN.SP,SP,28544,26.32,ANURADHA DEVI,parties.IN.AP,AP,19125,9419,8.68,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-204,bihar,2005,JAGDISHPUR,217120,109139,50.27,SHREE BHAGWAN SINGH,parties.IN.JDU,JD(U),29495,27.03,HARI NARAYAN SINGH,parties.IN.RJD,RJD,21464,8031,7.36,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-205,bihar,2005,PIRO,205391,113252,55.14,NARENDRA KUMAR PANDAY,parties.IN.JDU,JD(U),54767,48.36,KESHAV PRASAD SINGH,parties.IN.RJD,RJD,19088,35679,31.51,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-206,bihar,2005,SAHAR,200574,85831,42.79,RAM NARESH RAM,parties.IN.CPIMLL,CPI(ML)(L),46288,53.93,RAMBABU PASWAN,parties.IN.RJD,RJD,12248,34040,39.66,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-207,bihar,2005,KARAKAT,215767,102457,47.49,ARUN SINGH,parties.IN.CPIMLL,CPI(ML)(L),35954,35.09,TULSI SINGH,parties.IN.RJD,RJD,29274,6680,6.52,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-208,bihar,2005,BIKRAMGANJ,222757,109560,49.18,AKHLAQUE AHMAD,parties.IN.RJD,RJD,39965,36.48,JAI KUMAR SINGH,parties.IN.JDU,JD(U),29344,10621,9.7,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-209,bihar,2005,DINARA,206327,114226,55.36,RAM DHANI SINGH,parties.IN.JDU,JD(U),32443,28.4,ARUN KUMAR SINGH,parties.IN.BSP,BSP,29665,2778,2.43,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-210,bihar,2005,RAMGARH,199444,111636,55.97,JAGDANAND SINGH,parties.IN.RJD,RJD,56582,50.68,ISRAR KHAN,parties.IN.BSP,BSP,32065,24517,21.96,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-211,bihar,2005,MOHANIA,220349,110381,50.09,SURESH PASI,parties.IN.RJD,RJD,29365,26.6,CHHEDI PASWAN,parties.IN.JDU,JD(U),29040,325,0.29,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-212,bihar,2005,BHABHUA,240316,131138,54.57,DR. PRAMOD KUMAR SINGH,parties.IN.RJD,RJD,28743,21.92,ANAND BHUSAN PANDEY,parties.IN.BSP,BSP,25554,3189,2.43,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-213,bihar,2005,CHAINPUR,187731,104909,55.88,MAHABALI SINGH,parties.IN.RJD,RJD,39988,38.12,BRIJ KISHORE VIND,parties.IN.BSP,BSP,37762,2226,2.12,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
